-0.05	-0.05
0.11	0.11
1.53	1.53
-0.39	-0.39
-1.23	-1.23
-0.38	-0.38
0.23	0.23
-0.91	-0.91
0.5	0.5
0.58	0.58
-0.64	-0.64
0.66	0.66
1.19	1.19
-1.18	-1.18
1.71	1.71
0.09	0.09
1.25	1.25
0.32	0.32
1.38	1.38
-0.64	-0.64
-0.99	-0.99
1.08	1.08
-0.41	-0.41
-1.46	-1.46
1.69	1.69
0.8	0.8
-0.02	-0.02
-2.08	-2.08
-0.2	-0.2
1.02	1.02
-2.18	-2.18
-1.06	-1.06
0.57	0.57
-0.34	-0.34
0.64	0.64
0.91	0.91
0.27	0.27
0.45	0.45
-2	-2
0.57	0.57
1.12	1.12
1.57	1.57
-0.54	-0.54
1.42	1.42
-0.07	-0.07
-0.6	-0.6
0.13	0.13
-0.02	-0.02
-0.23	-0.23
-1.42	-1.42
0.36	0.36
-0.49	-0.49
-0.11	-0.11
0.92	0.92
-0.57	-0.57
0.99	0.99
-0.87	-0.87
0.23	0.23
-0.1	-0.1
2.01	2.01
1.91	1.91
1.11	1.11
-0.14	-0.14
-0.41	-0.41
-0.46	-0.46
0.89	0.89
-0.48	-0.48
0.33	0.33
1.68	1.68
0.16	0.16
1.06	1.06
-0.77	-0.77
-0.74	-0.74
1.75	1.75
-2.37	-2.37
-1.43	-1.43
0.27	0.27
-1.42	-1.42
2.15	2.15
0.87	0.87
0.27	0.27
-1.13	-1.13
0.15	0.15
1.19	1.19
-2.53	-2.53
-1.52	-1.52
2.16	2.16
0.25	0.25
-2.27	-2.27
1.18	1.18
0.98	0.98
0.31	0.31
0.96	0.96
0.88	0.88
1.34	1.34
-1.09	-1.09
0.63	0.63
1.12	1.12
1.57	1.57
-0.12	-0.12
-0.53	-0.53
0.1	0.1
0.24	0.24
1.1	1.1
-1.29	-1.29
0.61	0.61
0.99	0.99
-0.6	-0.6
1.34	1.34
0.24	0.24
-0.03	-0.03
-2.1	-2.1
0.98	0.98
-0.32	-0.32
1.19	1.19
-2.95	-2.95
0.68	0.68
0	0
-1.14	-1.14
-0.63	-0.63
0.98	0.98
0.52	0.52
0.37	0.37
-0.52	-0.52
0.39	0.39
1.29	1.29
0.43	0.43
0.23	0.23
0.1	0.1
-0.17	-0.17
0.6	0.6
0.94	0.94
-0.73	-0.73
-0.46	-0.46
0.96	0.96
0.43	0.43
-1.01	-1.01
0.1	0.1
-0.77	-0.77
0.51	0.51
-1.4	-1.4
0.12	0.12
0.98	0.98
-2.43	-2.43
0.54	0.54
-0.2	-0.2
-0.61	-0.61
-0.64	-0.64
0.42	0.42
-0.36	-0.36
-1.02	-1.02
-0.79	-0.79
0.65	0.65
0.46	0.46
-0.69	-0.69
-0.58	-0.58
0.38	0.38
-0.15	-0.15
0.81	0.81
-1.5	-1.5
-1.05	-1.05
-0.63	-0.63
-0.62	-0.62
-0.02	-0.02
0.85	0.85
0.98	0.98
-2.02	-2.02
0.97	0.97
0.02	0.02
1.11	1.11
-1.05	-1.05
-0.68	-0.68
-0.48	-0.48
-0.29	-0.29
-1.18	-1.18
-1.63	-1.63
0.79	0.79
-0.29	-0.29
-0.44	-0.44
0.14	0.14
0.14	0.14
2.08	2.08
-1.15	-1.15
-0.27	-0.27
1.36	1.36
-0.94	-0.94
0.73	0.73
-1.94	-1.94
1.05	1.05
0.11	0.11
-0.47	-0.47
-1.34	-1.34
-0.64	-0.64
-2.13	-2.13
-0.42	-0.42
0.64	0.64
1.16	1.16
-0.51	-0.51
0.27	0.27
1.1	1.1
0.44	0.44
-1.14	-1.14
-0.71	-0.71
-0.58	-0.58
2.55	2.55
-0.24	-0.24
-0.15	-0.15
0.03	0.03
-0.63	-0.63
0.22	0.22
0.05	0.05
1.93	1.93
-0.06	-0.06
-1.05	-1.05
-2.18	-2.18
0.98	0.98
1.58	1.58
-0.35	-0.35
-0.82	-0.82
-0.66	-0.66
0.03	0.03
-1.64	-1.64
1.14	1.14
-0.36	-0.36
-0.96	-0.96
-2.33	-2.33
0.91	0.91
0.37	0.37
-0.34	-0.34
-0.04	-0.04
-0.52	-0.52
1.74	1.74
0.66	0.66
0.86	0.86
-0.76	-0.76
-0.2	-0.2
0.94	0.94
-0.1	-0.1
-0.13	-0.13
1.4	1.4
-1.04	-1.04
-0.98	-0.98
-0.36	-0.36
-0.52	-0.52
0.1	0.1
-0.83	-0.83
1.07	1.07
-0.21	-0.21
0.86	0.86
-0.73	-0.73
0.06	0.06
-0.78	-0.78
0.63	0.63
0.26	0.26
0.65	0.65
0.1	0.1
-0.13	-0.13
1.57	1.57
-1.1	-1.1
-0.46	-0.46
1.53	1.53
0.06	0.06
-1.2	-1.2
0.33	0.33
2.04	2.04
0.98	0.98
-0.43	-0.43
-1.78	-1.78
0.51	0.51
1.26	1.26
-0.03	-0.03
1.04	1.04
-0.76	-0.76
0.08	0.08
-0.64	-0.64
0	0
-1	-1
-0.31	-0.31
-0.52	-0.52
1.36	1.36
0.37	0.37
0.88	0.88
1.04	1.04
2.18	2.18
1.16	1.16
0.45	0.45
1	1
1.16	1.16
0.7	0.7
-0.84	-0.84
-0.41	-0.41
0.03	0.03
-2.33	-2.33
-1.28	-1.28
-0.63	-0.63
-0.01	-0.01
-1.1	-1.1
0.6	0.6
-1.25	-1.25
0.98	0.98
-0.18	-0.18
2.03	2.03
0.03	0.03
-0.54	-0.54
0.79	0.79
-1.06	-1.06
0.76	0.76
0.98	0.98
0.08	0.08
-0.29	-0.29
1.98	1.98
0.57	0.57
0.23	0.23
-0.4	-0.4
1.57	1.57
1.67	1.67
0.56	0.56
-0.27	-0.27
0.3	0.3
-0.01	-0.01
-1.34	-1.34
1.64	1.64
-0.71	-0.71
1.48	1.48
-1.88	-1.88
1.16	1.16
0.26	0.26
-0.42	-0.42
0.12	0.12
-0.41	-0.41
-2.67	-2.67
-0.54	-0.54
0.2	0.2
-0.84	-0.84
0.75	0.75
1.24	1.24
-0.02	-0.02
-0.57	-0.57
-0.45	-0.45
-1.48	-1.48
1.17	1.17
-0.67	-0.67
0.75	0.75
0.46	0.46
0.68	0.68
0.3	0.3
-0.21	-0.21
0.58	0.58
-1.25	-1.25
0.57	0.57
-0.91	-0.91
-0.8	-0.8
1.21	1.21
-2	-2
2.55	2.55
0.01	0.01
-0.55	-0.55
1.7	1.7
0.33	0.33
-0.19	-0.19
0.36	0.36
0.71	0.71
0.93	0.93
2.15	2.15
1.49	1.49
-1.51	-1.51
1.53	1.53
1.96	1.96
0.41	0.41
-0.33	-0.33
0.01	0.01
-0.94	-0.94
0.66	0.66
0.31	0.31
-1.19	-1.19
-0.36	-0.36
1.28	1.28
1.53	1.53
0.31	0.31
0.05	0.05
-1.31	-1.31
0.27	0.27
0.55	0.55
0.43	0.43
-0.91	-0.91
0.68	0.68
-0.63	-0.63
1.24	1.24
1.74	1.74
0.72	0.72
-0.29	-0.29
-0.13	-0.13
-0.94	-0.94
-1.33	-1.33
-1.72	-1.72
-0.97	-0.97
0.12	0.12
1.03	1.03
0.43	0.43
-2.41	-2.41
-2.2	-2.2
-1.12	-1.12
0.11	0.11
-1.08	-1.08
1.33	1.33
0.36	0.36
0.13	0.13
0.61	0.61
0.83	0.83
0.97	0.97
-0.44	-0.44
-0.21	-0.21
0.79	0.79
0.49	0.49
1.43	1.43
-0.67	-0.67
-0.13	-0.13
-1.99	-1.99
-0.02	-0.02
-1.19	-1.19
-1.75	-1.75
0.54	0.54
-1.85	-1.85
-0.93	-0.93
0.82	0.82
-1.15	-1.15
-0.32	-0.32
-1.42	-1.42
-0.27	-0.27
0.6	0.6
0.22	0.22
-1.28	-1.28
0.64	0.64
0.28	0.28
-1.31	-1.31
0.06	0.06
-2.5	-2.5
0.15	0.15
-1.23	-1.23
1.51	1.51
-0.64	-0.64
0.92	0.92
-1.67	-1.67
0.73	0.73
-0.92	-0.92
-1.75	-1.75
0.48	0.48
-0.13	-0.13
1.09	1.09
-0.04	-0.04
0.62	0.62
0.25	0.25
-1.6	-1.6
-1.23	-1.23
1.23	1.23
-1.14	-1.14
0.17	0.17
-1.29	-1.29
0.69	0.69
-1.55	-1.55
-0.11	-0.11
-0.17	-0.17
0.8	0.8
-0.49	-0.49
-0.35	-0.35
-0.54	-0.54
0.65	0.65
0.2	0.2
-0.18	-0.18
0.26	0.26
0.54	0.54
-0.97	-0.97
0.3	0.3
-1.26	-1.26
-1.24	-1.24
0.77	0.77
0.02	0.02
1.59	1.59
1.07	1.07
0.59	0.59
0.15	0.15
-0.12	-0.12
-1.17	-1.17
-0.28	-0.28
0.53	0.53
0.02	0.02
-1.3	-1.3
0	0
-1.37	-1.37
0.8	0.8
0.9	0.9
0.62	0.62
-0.96	-0.96
-0.18	-0.18
-0.84	-0.84
0.58	0.58
0.3	0.3
-0.51	-0.51
0.68	0.68
-0.42	-0.42
0.81	0.81
0.38	0.38
-1.42	-1.42
-0.69	-0.69
-1.86	-1.86
-0.33	-0.33
-0.52	-0.52
-0.92	-0.92
0.29	0.29
0.36	0.36
-0.66	-0.66
-1.75	-1.75
0.3	0.3
0.29	0.29
0.93	0.93
1.26	1.26
-0.67	-0.67
0.99	0.99
0.46	0.46
-1.77	-1.77
0.76	0.76
0.35	0.35
-0.05	-0.05
-0.27	-0.27
1.22	1.22
-0.88	-0.88
1.94	1.94
-0.41	-0.41
-0.86	-0.86
0.9	0.9
-0.27	-0.27
0.04	0.04
0.99	0.99
-1.39	-1.39
-1.27	-1.27
-0.68	-0.68
1.2	1.2
-1.25	-1.25
-1.54	-1.54
-0.98	-0.98
-2.24	-2.24
-1.76	-1.76
-0.03	-0.03
-0.37	-0.37
0.65	0.65
1.86	1.86
-0.93	-0.93
1.01	1.01
0.72	0.72
0.8	0.8
0.03	0.03
0.02	0.02
-0.2	-0.2
-0.25	-0.25
-0.56	-0.56
1.14	1.14
-1.63	-1.63
-0.46	-0.46
-0.85	-0.85
-0.46	-0.46
1.49	1.49
-0.12	-0.12
-1.06	-1.06
-0.36	-0.36
-0.22	-0.22
0.38	0.38
0	0
0.28	0.28
1.98	1.98
-1.12	-1.12
-1.37	-1.37
-1.69	-1.69
0.63	0.63
-0.75	-0.75
-1.49	-1.49
1.71	1.71
-0.18	-0.18
-1.1	-1.1
1.65	1.65
0.96	0.96
0.7	0.7
0.1	0.1
-1.72	-1.72
-0.06	-0.06
-0.86	-0.86
-0.3	-0.3
-2.13	-2.13
-1.25	-1.25
0.04	0.04
0.79	0.79
-0.63	-0.63
1.48	1.48
1.65	1.65
1.39	1.39
-0.35	-0.35
-0.53	-0.53
0.86	0.86
0.42	0.42
-0.11	-0.11
-0.56	-0.56
-1.14	-1.14
1.06	1.06
0.98	0.98
1.38	1.38
1.26	1.26
1.61	1.61
0.58	0.58
0.05	0.05
-0.66	-0.66
-0.62	-0.62
-1.64	-1.64
-1.81	-1.81
-0.87	-0.87
-0.1	-0.1
-1.19	-1.19
0.5	0.5
0.26	0.26
-1.6	-1.6
0.09	0.09
0.22	0.22
-0.28	-0.28
-0.1	-0.1
0.71	0.71
-1.1	-1.1
1.67	1.67
-0.87	-0.87
0.27	0.27
-0.36	-0.36
1.25	1.25
0.89	0.89
-0.36	-0.36
-1.16	-1.16
1.09	1.09
-0.74	-0.74
-0.31	-0.31
-0.21	-0.21
1.6	1.6
1.43	1.43
-0.02	-0.02
-0.09	-0.09
0.89	0.89
0.83	0.83
-1.83	-1.83
0.57	0.57
-0.07	-0.07
0.12	0.12
1.68	1.68
-1.41	-1.41
0.7	0.7
-0.11	-0.11
1.8	1.8
2.16	2.16
-0.57	-0.57
2.03	2.03
0.37	0.37
1.5	1.5
0.04	0.04
-1.13	-1.13
1.23	1.23
0.12	0.12
0.13	0.13
-0.08	-0.08
-1.77	-1.77
1.26	1.26
-0.44	-0.44
1.45	1.45
0.94	0.94
-0.53	-0.53
0.13	0.13
0.91	0.91
-0.87	-0.87
0.15	0.15
0.08	0.08
1.41	1.41
1.11	1.11
-3.01	-3.01
-0.98	-0.98
-1.18	-1.18
-0.66	-0.66
0.32	0.32
-0.12	-0.12
0.92	0.92
-1.76	-1.76
0.85	0.85
0.41	0.41
-2.29	-2.29
1.75	1.75
-0.28	-0.28
-1.49	-1.49
-0.38	-0.38
-0.66	-0.66
0.64	0.64
-0.05	-0.05
1.36	1.36
-0.36	-0.36
-1.92	-1.92
0.58	0.58
-1.11	-1.11
-0.43	-0.43
-0.2	-0.2
0.33	0.33
-0.77	-0.77
-1.38	-1.38
1.81	1.81
0.94	0.94
-0.1	-0.1
-0.46	-0.46
1.11	1.11
1	1
-0.68	-0.68
0.19	0.19
1.11	1.11
-2.25	-2.25
0.24	0.24
0.19	0.19
0.3	0.3
1.32	1.32
0.47	0.47
0.2	0.2
0.51	0.51
-0.82	-0.82
0.59	0.59
0.96	0.96
0.65	0.65
-0.25	-0.25
-0.77	-0.77
-0.94	-0.94
1.37	1.37
1.41	1.41
-1.71	-1.71
-0.41	-0.41
1.08	1.08
0.95	0.95
-0.91	-0.91
2.09	2.09
0.51	0.51
0.33	0.33
-1.08	-1.08
0.21	0.21
1.11	1.11
1.24	1.24
-0.82	-0.82
-0.44	-0.44
0.95	0.95
0.86	0.86
0.33	0.33
0.87	0.87
-0.45	-0.45
-0.78	-0.78
0.79	0.79
-0.5	-0.5
-0.77	-0.77
1.59	1.59
-0.89	-0.89
-0.33	-0.33
0.21	0.21
-0.18	-0.18
0.1	0.1
-0.25	-0.25
0.98	0.98
-0.88	-0.88
-0.13	-0.13
-1.05	-1.05
-0.02	-0.02
0.13	0.13
0.87	0.87
0.97	0.97
0.03	0.03
-1.08	-1.08
-0.49	-0.49
0.11	0.11
2.19	2.19
1.29	1.29
2.41	2.41
1.04	1.04
0	0
1.67	1.67
-0.07	-0.07
0.34	0.34
-0.92	-0.92
-0.21	-0.21
-0.53	-0.53
2.3	2.3
0.8	0.8
1.52	1.52
0.74	0.74
-0.42	-0.42
0.39	0.39
-1.95	-1.95
-0.75	-0.75
-0.27	-0.27
1.7	1.7
1.06	1.06
-2.24	-2.24
0.27	0.27
0.45	0.45
1.04	1.04
-0.1	-0.1
-0.9	-0.9
-0.38	-0.38
0.2	0.2
-0.98	-0.98
1.35	1.35
0.8	0.8
0.81	0.81
-0.2	-0.2
0.57	0.57
-0.29	-0.29
0.76	0.76
-1.07	-1.07
-0.71	-0.71
-0.56	-0.56
-0.65	-0.65
0.98	0.98
-0.02	-0.02
1.65	1.65
-0.15	-0.15
-0.26	-0.26
-0.36	-0.36
-1.49	-1.49
0.59	0.59
-1.13	-1.13
-1.01	-1.01
0.79	0.79
1.11	1.11
-0.22	-0.22
-0.35	-0.35
0.25	0.25
-0.33	-0.33
0.95	0.95
1.14	1.14
-0.89	-0.89
0.23	0.23
3.29	3.29
-0.69	-0.69
0.42	0.42
-1.1	-1.1
0.46	0.46
1.98	1.98
0.08	0.08
-1.8	-1.8
-1.12	-1.12
0.94	0.94
0.21	0.21
-0.66	-0.66
0.84	0.84
-0.31	-0.31
1.2	1.2
-1.31	-1.31
-0.09	-0.09
1.15	1.15
1.73	1.73
0.49	0.49
-1.35	-1.35
-0.23	-0.23
-0.23	-0.23
-0.78	-0.78
2.26	2.26
-1.32	-1.32
1.6	1.6
-0.23	-0.23
0.78	0.78
-0.5	-0.5
-1.22	-1.22
1.58	1.58
-1.33	-1.33
0.1	0.1
-0.57	-0.57
-0.23	-0.23
-0.59	-0.59
-0.59	-0.59
0.36	0.36
0.25	0.25
0.4	0.4
0.15	0.15
-1.23	-1.23
0.33	0.33
-0.63	-0.63
1.5	1.5
2.23	2.23
0.3	0.3
0.56	0.56
0.09	0.09
0.45	0.45
0.22	0.22
-0.99	-0.99
-1.18	-1.18
-1.76	-1.76
-0.39	-0.39
-1.48	-1.48
0.9	0.9
1.68	1.68
-0.69	-0.69
0.7	0.7
-0.45	-0.45
0.3	0.3
-0.08	-0.08
-0.23	-0.23
-0.38	-0.38
0.38	0.38
0.38	0.38
-0.08	-0.08
-0.55	-0.55
0.89	0.89
0.19	0.19
-0.03	-0.03
1.23	1.23
0.28	0.28
0.09	0.09
-1.93	-1.93
0.65	0.65
-0.91	-0.91
-2.03	-2.03
2.31	2.31
-0.27	-0.27
-0.04	-0.04
1.64	1.64
-0.57	-0.57
-0.15	-0.15
-3.32	-3.32
2.41	2.41
1.24	1.24
-0.66	-0.66
-0.68	-0.68
0.43	0.43
-1.61	-1.61
-0.97	-0.97
1.23	1.23
2.01	2.01
-1.2	-1.2
-0.47	-0.47
0.54	0.54
1.23	1.23
1.19	1.19
0.25	0.25
-1.33	-1.33
1.48	1.48
1.14	1.14
1.34	1.34
-0.67	-0.67
-0.89	-0.89
0.84	0.84
-0.3	-0.3
-1.86	-1.86
0.99	0.99
-1.39	-1.39
-0.27	-0.27
0.56	0.56
-0.63	-0.63
1.61	1.61
0.25	0.25
-0.45	-0.45
1.11	1.11
-0.09	-0.09
-1.29	-1.29
-0.16	-0.16
1.26	1.26
-0.95	-0.95
0.63	0.63
0.03	0.03
0.03	0.03
0	0
-3.03	-3.03
-0.69	-0.69
0.57	0.57
1.35	1.35
0.47	0.47
0.78	0.78
0.55	0.55
0.59	0.59
0.36	0.36
-0.79	-0.79
-0.64	-0.64
-0.73	-0.73
0.8	0.8
0.36	0.36
1.87	1.87
-0.75	-0.75
0.58	0.58
-0.3	-0.3
1.22	1.22
0.26	0.26
-0.01	-0.01
0.23	0.23
-0.17	-0.17
0.69	0.69
1.06	1.06
0.98	0.98
1.02	1.02
0.06	0.06
-0.36	-0.36
1.06	1.06
-0.59	-0.59
-1.42	-1.42
0.04	0.04
-2.01	-2.01
-0.64	-0.64
-0.86	-0.86
0.54	0.54
-1.04	-1.04
-0.2	-0.2
0.46	0.46
-0.37	-0.37
-1.14	-1.14
-2.22	-2.22
0.65	0.65
2.19	2.19
0.48	0.48
1.7	1.7
0.53	0.53
0.38	0.38
-1.95	-1.95
1.46	1.46
-0.33	-0.33
1.47	1.47
-1.91	-1.91
0.78	0.78
-0.8	-0.8
-0.28	-0.28
-0.6	-0.6
-0.7	-0.7
0.68	0.68
0.67	0.67
-1.63	-1.63
0.38	0.38
-1.32	-1.32
-1.47	-1.47
-0.67	-0.67
0.37	0.37
-0.98	-0.98
1.18	1.18
-1.12	-1.12
-0.25	-0.25
-1	-1
-1.16	-1.16
0.91	0.91
-0.34	-0.34
0.03	0.03
1.54	1.54
1.03	1.03
0.67	0.67
-2.68	-2.68
0.01	0.01
0.08	0.08
-0.06	-0.06
0.5	0.5
-1.99	-1.99
-0.07	-0.07
-0.37	-0.37
0.84	0.84
0.21	0.21
1.75	1.75
1.31	1.31
-0.78	-0.78
0.74	0.74
-0.57	-0.57
-0.42	-0.42
-0.07	-0.07
1.68	1.68
-1.71	-1.71
-1.68	-1.68
0.93	0.93
-0.68	-0.68
-0.84	-0.84
-1.72	-1.72
1.48	1.48
0.33	0.33
-1.37	-1.37
-0.54	-0.54
0.01	0.01
-0.83	-0.83
2.24	2.24
1.22	1.22
0.53	0.53
-0.08	-0.08
-0.17	-0.17
-0.28	-0.28
0.58	0.58
-1.19	-1.19
-0.59	-0.59
-0.42	-0.42
1.31	1.31
-0.69	-0.69
1.17	1.17
1.24	1.24
0.86	0.86
1.39	1.39
0.26	0.26
-0.01	-0.01
0.02	0.02
3.7	3.7
-0.2	-0.2
1.12	1.12
1.17	1.17
1.73	1.73
1.51	1.51
-1.43	-1.43
0.73	0.73
0.6	0.6
2.06	2.06
-0.68	-0.68
1.33	1.33
1.67	1.67
0.55	0.55
-0.41	-0.41
-0.7	-0.7
0.61	0.61
0.48	0.48
-0.93	-0.93
-1.27	-1.27
-1.06	-1.06
0.94	0.94
0.96	0.96
-0.39	-0.39
1.12	1.12
0.9	0.9
0.76	0.76
-1.06	-1.06
1.96	1.96
1.22	1.22
-0.13	-0.13
0.47	0.47
0.81	0.81
-1.96	-1.96
0.4	0.4
-1.94	-1.94
0.74	0.74
0.09	0.09
1.47	1.47
-0.39	-0.39
0.02	0.02
-0.6	-0.6
2.53	2.53
1.11	1.11
1.4	1.4
0.77	0.77
-0.2	-0.2
0.09	0.09
-0.63	-0.63
-1.12	-1.12
-0.37	-0.37
0.67	0.67
1.39	1.39
0.63	0.63
1.42	1.42
0.47	0.47
-0.91	-0.91
-1.46	-1.46
-0.24	-0.24
-1.49	-1.49
1.39	1.39
0.26	0.26
-0.47	-0.47
-0.72	-0.72
-0.59	-0.59
-1.84	-1.84
1.57	1.57
